"","X","V1","InvoiceNo","StockCode","Description","Quantity","InvoiceDate","UnitPrice","CustomerID","Country","totRev"
"42588",42588,173545,558751,"22907","PACK OF 20 NAPKINS PANTRY DESIGN",1,"7/3/2011 11:26",0.85,16009,"United Kingdom",0.85
"42589",42589,173546,558751,"22851","SET 20 NAPKINS FAIRY CAKES DESIGN",1,"7/3/2011 11:26",0.85,16009,"United Kingdom",0.85
"42590",42590,173547,558751,"22851","SET 20 NAPKINS FAIRY CAKES DESIGN",1,"7/3/2011 11:26",0.85,16009,"United Kingdom",0.85
"42591",42591,173548,558751,"21078","SET/20 STRAWBERRY PAPER NAPKINS",3,"7/3/2011 11:26",0.85,16009,"United Kingdom",2.55
"42592",42592,173549,558751,"21080","SET/20 RED RETROSPOT PAPER NAPKINS",1,"7/3/2011 11:26",0.85,16009,"United Kingdom",0.85
"42593",42593,173550,558751,"22908","PACK OF 20 NAPKINS RED APPLES",2,"7/3/2011 11:26",0.85,16009,"United Kingdom",1.7
"42594",42594,173551,558751,"21078","SET/20 STRAWBERRY PAPER NAPKINS",3,"7/3/2011 11:26",0.85,16009,"United Kingdom",2.55
"42595",42595,173552,558751,"21080","SET/20 RED RETROSPOT PAPER NAPKINS",1,"7/3/2011 11:26",0.85,16009,"United Kingdom",0.85
"42596",42596,173553,558751,"23207","LUNCH BAG ALPHABET DESIGN",2,"7/3/2011 11:26",1.65,16009,"United Kingdom",3.3
"42597",42597,173554,558751,"22384","LUNCH BAG PINK POLKADOT",2,"7/3/2011 11:26",1.65,16009,"United Kingdom",3.3
"42598",42598,173555,558751,"20727","LUNCH BAG  BLACK SKULL.",2,"7/3/2011 11:26",1.65,16009,"United Kingdom",3.3
"42599",42599,173556,558751,"20728","LUNCH BAG CARS BLUE",2,"7/3/2011 11:26",1.65,16009,"United Kingdom",3.3
"42600",42600,173557,558751,"22382","LUNCH BAG SPACEBOY DESIGN",2,"7/3/2011 11:26",1.65,16009,"United Kingdom",3.3
"42601",42601,173558,558751,"23192","BUNDLE OF 3 ALPHABET EXERCISE BOOKS",3,"7/3/2011 11:26",1.65,16009,"United Kingdom",4.95
"42602",42602,173559,558751,"23191","BUNDLE OF 3 RETRO NOTE BOOKS",3,"7/3/2011 11:26",1.65,16009,"United Kingdom",4.95
"42603",42603,173560,558751,"20761","BLUE PAISLEY SKETCHBOOK",1,"7/3/2011 11:26",3.75,16009,"United Kingdom",3.75
"42604",42604,173561,558751,"20763","DAISY SKETCHBOOK",2,"7/3/2011 11:26",3.75,16009,"United Kingdom",7.5
"42605",42605,173562,558751,"20768","GREEN FERN JOURNAL",2,"7/3/2011 11:26",2.55,16009,"United Kingdom",5.1
"42606",42606,173563,558751,"20761","BLUE PAISLEY SKETCHBOOK",1,"7/3/2011 11:26",3.75,16009,"United Kingdom",3.75
"42607",42607,173564,558751,"22141","CHRISTMAS CRAFT TREE TOP ANGEL",3,"7/3/2011 11:26",2.1,16009,"United Kingdom",6.3
"42608",42608,173565,558751,"22964","3 PIECE SPACEBOY COOKIE CUTTER SET",2,"7/3/2011 11:26",2.1,16009,"United Kingdom",4.2
"42609",42609,173566,558751,"22141","CHRISTMAS CRAFT TREE TOP ANGEL",1,"7/3/2011 11:26",2.1,16009,"United Kingdom",2.1
"42610",42610,173567,558751,"22142","CHRISTMAS CRAFT WHITE FAIRY",4,"7/3/2011 11:26",1.45,16009,"United Kingdom",5.8
"42611",42611,173568,558751,"22955","36 FOIL STAR CAKE CASES",6,"7/3/2011 11:26",2.1,16009,"United Kingdom",12.6
"42612",42612,173569,558751,"22630","DOLLY GIRL LUNCH BOX",2,"7/3/2011 11:26",1.95,16009,"United Kingdom",3.9
"42613",42613,173570,558751,"22629","SPACEBOY LUNCH BOX",2,"7/3/2011 11:26",1.95,16009,"United Kingdom",3.9
"42614",42614,173571,558751,"21563","RED HEART SHAPE LOVE BUCKET",5,"7/3/2011 11:26",2.95,16009,"United Kingdom",14.75
"42615",42615,173572,558751,"20914","SET/5 RED RETROSPOT LID GLASS BOWLS",3,"7/3/2011 11:26",2.95,16009,"United Kingdom",8.85
"42616",42616,173573,558751,"22063","CERAMIC BOWL WITH STRAWBERRY DESIGN",1,"7/3/2011 11:26",2.95,16009,"United Kingdom",2.95
"42617",42617,173574,558751,"22063","CERAMIC BOWL WITH STRAWBERRY DESIGN",2,"7/3/2011 11:26",2.95,16009,"United Kingdom",5.9
"42618",42618,173575,558751,"22063","CERAMIC BOWL WITH STRAWBERRY DESIGN",2,"7/3/2011 11:26",2.95,16009,"United Kingdom",5.9
"42619",42619,173576,558751,"22055","MINI CAKE STAND  HANGING STRAWBERY",6,"7/3/2011 11:26",1.65,16009,"United Kingdom",9.9
"42620",42620,173577,558751,"37446","MINI CAKE STAND WITH HANGING CAKES",2,"7/3/2011 11:26",1.45,16009,"United Kingdom",2.9
"42621",42621,173578,558751,"22063","CERAMIC BOWL WITH STRAWBERRY DESIGN",1,"7/3/2011 11:26",2.95,16009,"United Kingdom",2.95
"42622",42622,173579,558751,"21555","CERAMIC STRAWBERRY TRINKET TRAY",1,"7/3/2011 11:26",2.55,16009,"United Kingdom",2.55
"42623",42623,173580,558751,"37446","MINI CAKE STAND WITH HANGING CAKES",2,"7/3/2011 11:26",1.45,16009,"United Kingdom",2.9
"42624",42624,173581,558751,"23152","IVORY SWEETHEART WIRE LETTER RACK",2,"7/3/2011 11:26",3.75,16009,"United Kingdom",7.5
"42625",42625,173582,558751,"85032A","ROMANTIC IMAGES GIFT WRAP SET",12,"7/3/2011 11:26",0.65,16009,"United Kingdom",7.8
"42626",42626,173583,558751,"85032B","BLOSSOM IMAGES GIFT WRAP SET",12,"7/3/2011 11:26",0.65,16009,"United Kingdom",7.8
"42627",42627,173584,558751,"22993","SET OF 4 PANTRY JELLY MOULDS",12,"7/3/2011 11:26",1.25,16009,"United Kingdom",15
"42628",42628,173585,558751,"37449","CERAMIC CAKE STAND + HANGING CAKES",3,"7/3/2011 11:26",9.95,16009,"United Kingdom",29.85
"42629",42629,173586,558751,"22061","LARGE CAKE STAND  HANGING STRAWBERY",4,"7/3/2011 11:26",9.95,16009,"United Kingdom",39.8
"42630",42630,173587,558751,"21564","PINK  HEART SHAPE LOVE BUCKET",5,"7/3/2011 11:26",2.95,16009,"United Kingdom",14.75
"42730",42730,174188,558841,"M","Manual",1,"7/4/2011 11:59",30,12471,"Germany",30
"42856",42856,174840,558891,"22089","PAPER BUNTING VINTAGE PAISLEY",12,"7/4/2011 15:38",2.95,16861,"United Kingdom",35.4
"42857",42857,174841,558891,"22090","PAPER BUNTING RETROSPOT",12,"7/4/2011 15:38",2.95,16861,"United Kingdom",35.4
"43006",43006,175315,558995,"23250","VINTAGE RED TRIM ENAMEL BOWL",24,"7/5/2011 12:03",1.25,17671,"United Kingdom",30
"43007",43007,175316,558995,"23251","VINTAGE RED ENAMEL TRIM MUG",24,"7/5/2011 12:03",1.25,17671,"United Kingdom",30
"43008",43008,175317,558995,"23252","VINTAGE RED ENAMEL TRIM JUG",16,"7/5/2011 12:03",3.75,17671,"United Kingdom",60
"43009",43009,175318,558995,"23249","VINTAGE RED ENAMEL TRIM PLATE",24,"7/5/2011 12:03",1.65,17671,"United Kingdom",39.6
"43010",43010,175319,558995,"22728","ALARM CLOCK BAKELIKE PINK",4,"7/5/2011 12:03",3.75,17671,"United Kingdom",15
"43011",43011,175320,558995,"22729","ALARM CLOCK BAKELIKE ORANGE",4,"7/5/2011 12:03",3.75,17671,"United Kingdom",15
"43012",43012,175321,558995,"22725","ALARM CLOCK BAKELIKE CHOCOLATE",4,"7/5/2011 12:03",3.75,17671,"United Kingdom",15
"43013",43013,175322,558995,"22730","ALARM CLOCK BAKELIKE IVORY",4,"7/5/2011 12:03",3.75,17671,"United Kingdom",15
"43014",43014,175323,558995,"21208","PASTEL COLOUR HONEYCOMB FAN",12,"7/5/2011 12:03",0.39,17671,"United Kingdom",4.68
"43015",43015,175324,558995,"21367","MIRRORED WALL ART GENTS",12,"7/5/2011 12:03",0.75,17671,"United Kingdom",9
"43016",43016,175325,558995,"21368","MIRRORED WALL ART LADIES",12,"7/5/2011 12:03",0.75,17671,"United Kingdom",9
"43017",43017,175326,558995,"22430","ENAMEL WATERING CAN CREAM",4,"7/5/2011 12:03",4.95,17671,"United Kingdom",19.8
"43018",43018,175327,558995,"23230","WRAP ALPHABET DESIGN",25,"7/5/2011 12:03",0.42,17671,"United Kingdom",10.5
"43019",43019,175328,558995,"21084","SET/6 COLLAGE PAPER CUPS",24,"7/5/2011 12:03",0.19,17671,"United Kingdom",4.56
"43020",43020,175329,558995,"21090","SET/6 COLLAGE PAPER PLATES",12,"7/5/2011 12:03",0.39,17671,"United Kingdom",4.68
"43021",43021,175330,558995,"22726","ALARM CLOCK BAKELIKE GREEN",8,"7/5/2011 12:03",3.75,17671,"United Kingdom",30
"43047",43047,175599,559023,"22489","PACK OF 12 TRADITIONAL CRAYONS",216,"7/5/2011 13:19",0.42,18142,"United Kingdom",90.72
"43048",43048,175600,559023,"22560","TRADITIONAL MODELLING CLAY",240,"7/5/2011 13:19",1.06,18142,"United Kingdom",254.4
"43049",43049,175601,559023,"22492","MINI PAINT SET VINTAGE",216,"7/5/2011 13:19",0.65,18142,"United Kingdom",140.4
"43050",43050,175602,559023,"22149","FELTCRAFT 6 FLOWER FRIENDS",48,"7/5/2011 13:19",2.1,18142,"United Kingdom",100.8
"43051",43051,175603,559023,"21703","BAG 125g SWIRLY MARBLES",216,"7/5/2011 13:19",0.42,18142,"United Kingdom",90.72
"43052",43052,175604,559023,"20972","PINK CREAM FELT CRAFT TRINKET BOX",48,"7/5/2011 13:19",1.25,18142,"United Kingdom",60
"43401",43401,177437,559298,"23264","SET OF 3 WOODEN SLEIGH DECORATIONS",12,"7/7/2011 12:38",1.25,12471,"Germany",15
"43402",43402,177438,559298,"23266","SET OF 3 WOODEN STOCKING DECORATION",12,"7/7/2011 12:38",1.25,12471,"Germany",15
"43403",43403,177439,559298,"23318","BOX OF 6 MINI VINTAGE CRACKERS",24,"7/7/2011 12:38",2.49,12471,"Germany",59.76
"43404",43404,177440,559298,"23320","GIANT 50'S CHRISTMAS CRACKER",12,"7/7/2011 12:38",2.89,12471,"Germany",34.68
"43405",43405,177441,559298,"23319","BOX OF 6 MINI 50'S CRACKERS",12,"7/7/2011 12:38",2.49,12471,"Germany",29.88
"43406",43406,177442,559298,"22812","PACK 3 BOXES CHRISTMAS PANNETONE",12,"7/7/2011 12:38",1.95,12471,"Germany",23.4
"43407",43407,177443,559298,"21731","RED TOADSTOOL LED NIGHT LIGHT",24,"7/7/2011 12:38",1.65,12471,"Germany",39.6
"43408",43408,177444,559298,"21700","BIG DOUGHNUT FRIDGE MAGNETS",12,"7/7/2011 12:38",0.85,12471,"Germany",10.2
"43409",43409,177445,559298,"21232","STRAWBERRY CERAMIC TRINKET BOX",24,"7/7/2011 12:38",1.25,12471,"Germany",30
"43410",43410,177446,559298,"22077","6 RIBBONS RUSTIC CHARM",12,"7/7/2011 12:38",1.65,12471,"Germany",19.8
"43411",43411,177447,559298,"22423","REGENCY CAKESTAND 3 TIER",16,"7/7/2011 12:38",10.95,12471,"Germany",175.2
"43412",43412,177448,559298,"22554","PLASTERS IN TIN WOODLAND ANIMALS",12,"7/7/2011 12:38",1.65,12471,"Germany",19.8
"43413",43413,177449,559298,"22556","PLASTERS IN TIN CIRCUS PARADE",12,"7/7/2011 12:38",1.65,12471,"Germany",19.8
"43414",43414,177450,559298,"22907","PACK OF 20 NAPKINS PANTRY DESIGN",12,"7/7/2011 12:38",0.85,12471,"Germany",10.2
"43415",43415,177451,559298,"22419","LIPSTICK PEN RED",12,"7/7/2011 12:38",0.42,12471,"Germany",5.04
"43416",43416,177452,559298,"22728","ALARM CLOCK BAKELIKE PINK",4,"7/7/2011 12:38",3.75,12471,"Germany",15
"43417",43417,177453,559298,"22961","JAM MAKING SET PRINTED",24,"7/7/2011 12:38",1.45,12471,"Germany",34.8
"43418",43418,177454,559298,"23155","KNICKERBOCKERGLORY MAGNET ASSORTED",24,"7/7/2011 12:38",0.83,12471,"Germany",19.92
"43419",43419,177455,559298,"23159","SET OF 5 PANCAKE DAY MAGNETS",12,"7/7/2011 12:38",2.08,12471,"Germany",24.96
"43420",43420,177456,559298,"23174","REGENCY SUGAR BOWL GREEN",4,"7/7/2011 12:38",4.15,12471,"Germany",16.6
"43421",43421,177457,559298,"23175","REGENCY MILK JUG PINK",4,"7/7/2011 12:38",3.25,12471,"Germany",13
"43422",43422,177458,559298,"POST","POSTAGE",6,"7/7/2011 12:38",18,12471,"Germany",108
"43423",43423,177474,559300,"21210","SET OF 72 RETROSPOT PAPER  DOILIES",12,"7/7/2011 12:40",1.45,12471,"Germany",17.4
"43424",43424,177475,559300,"23238","SET OF 4 KNICK KNACK TINS LONDON",6,"7/7/2011 12:40",4.15,12471,"Germany",24.9
"43425",43425,177476,559300,"23241","TREASURE TIN GYMKHANA DESIGN",6,"7/7/2011 12:40",2.08,12471,"Germany",12.48
"43426",43426,177477,559300,"23236","DOILEY STORAGE TIN",6,"7/7/2011 12:40",2.89,12471,"Germany",17.34
"43427",43427,177478,559300,"23240","SET OF 4 KNICK KNACK TINS DOILEY",6,"7/7/2011 12:40",4.15,12471,"Germany",24.9
"43428",43428,177479,559300,"23197","SKETCHBOOK MAGNETIC SHOPPING LIST",12,"7/7/2011 12:40",1.45,12471,"Germany",17.4
"43429",43429,177480,559300,"23245","SET OF 3 REGENCY CAKE TINS",4,"7/7/2011 12:40",4.95,12471,"Germany",19.8
"43430",43430,177481,559300,"23306","SET OF 36 DOILIES PANTRY DESIGN",12,"7/7/2011 12:40",1.45,12471,"Germany",17.4
"43431",43431,177482,559300,"23307","SET OF 60 PANTRY DESIGN CAKE CASES",24,"7/7/2011 12:40",0.55,12471,"Germany",13.2
"43432",43432,177483,559300,"23308","SET OF 60 VINTAGE LEAF CAKE CASES",24,"7/7/2011 12:40",0.55,12471,"Germany",13.2
"43433",43433,177484,559300,"23309","SET OF 60 I LOVE LONDON CAKE CASES",24,"7/7/2011 12:40",0.55,12471,"Germany",13.2
"43434",43434,177485,559300,"23198","PANTRY MAGNETIC  SHOPPING LIST",12,"7/7/2011 12:40",1.45,12471,"Germany",17.4
"43435",43435,177506,559302,"22776","SWEETHEART CAKESTAND 3 TIER",1,"7/7/2011 12:47",9.95,14527,"United Kingdom",9.95
"43436",43436,177507,559302,"21240","BLUE POLKADOT CUP",2,"7/7/2011 12:47",0.85,14527,"United Kingdom",1.7
"43437",43437,177508,559302,"84997A","CHILDRENS CUTLERY POLKADOT GREEN",2,"7/7/2011 12:47",4.15,14527,"United Kingdom",8.3
"43438",43438,177509,559302,"20674","GREEN POLKADOT BOWL",3,"7/7/2011 12:47",1.25,14527,"United Kingdom",3.75
"43439",43439,177510,559302,"20675","BLUE POLKADOT BOWL",2,"7/7/2011 12:47",1.25,14527,"United Kingdom",2.5
"43440",43440,177511,559302,"20677","PINK POLKADOT BOWL",2,"7/7/2011 12:47",1.25,14527,"United Kingdom",2.5
"43441",43441,177512,559302,"84880","WHITE WIRE EGG HOLDER",1,"7/7/2011 12:47",7.5,14527,"United Kingdom",7.5
"43442",43442,177513,559302,"22424","ENAMEL BREAD BIN CREAM",1,"7/7/2011 12:47",12.75,14527,"United Kingdom",12.75
"43443",43443,177514,559302,"21628","TRIANGULAR POUFFE VINTAGE",1,"7/7/2011 12:47",14.95,14527,"United Kingdom",14.95
"43444",43444,177515,559302,"22194","BLACK DINER WALL CLOCK",1,"7/7/2011 12:47",8.5,14527,"United Kingdom",8.5
"43445",43445,177516,559302,"21623","VINTAGE UNION JACK MEMOBOARD",1,"7/7/2011 12:47",9.95,14527,"United Kingdom",9.95
"43446",43446,177517,559302,"22526","WHEELBARROW FOR CHILDREN",1,"7/7/2011 12:47",12.75,14527,"United Kingdom",12.75
"43447",43447,177518,559302,"21524","DOORMAT SPOTTY HOME SWEET HOME",1,"7/7/2011 12:47",7.95,14527,"United Kingdom",7.95
"43448",43448,177519,559302,"48187","DOORMAT NEW ENGLAND",1,"7/7/2011 12:47",7.95,14527,"United Kingdom",7.95
"43449",43449,177520,559302,"23287","RED VINTAGE SPOT BEAKER",2,"7/7/2011 12:47",0.85,14527,"United Kingdom",1.7
"43450",43450,177521,559302,"23286","BLUE VINTAGE SPOT BEAKER",2,"7/7/2011 12:47",0.85,14527,"United Kingdom",1.7
"43451",43451,177522,559302,"23285","PINK VINTAGE SPOT BEAKER",2,"7/7/2011 12:47",0.85,14527,"United Kingdom",1.7
"43452",43452,177523,559302,"23288","GREEN VINTAGE SPOT BEAKER",2,"7/7/2011 12:47",0.85,14527,"United Kingdom",1.7
"43513",43513,177706,559316,"22900","SET 2 TEA TOWELS I LOVE LONDON",6,"7/7/2011 13:54",3.25,12647,"Germany",19.5
"43514",43514,177707,559316,"22989","SET 2 PANTRY DESIGN TEA TOWELS",6,"7/7/2011 13:54",3.25,12647,"Germany",19.5
"43515",43515,177708,559316,"22990","COTTON APRON PANTRY DESIGN",2,"7/7/2011 13:54",4.95,12647,"Germany",9.9
"43516",43516,177709,559316,"23306","SET OF 36 DOILIES PANTRY DESIGN",12,"7/7/2011 13:54",1.45,12647,"Germany",17.4
"43517",43517,177710,559316,"23307","SET OF 60 PANTRY DESIGN CAKE CASES",24,"7/7/2011 13:54",0.55,12647,"Germany",13.2
"43518",43518,177711,559316,"85099B","JUMBO BAG RED RETROSPOT",10,"7/7/2011 13:54",2.08,12647,"Germany",20.8
"43519",43519,177712,559316,"22386","JUMBO BAG PINK POLKADOT",10,"7/7/2011 13:54",2.08,12647,"Germany",20.8
"43520",43520,177713,559316,"20712","JUMBO BAG WOODLAND ANIMALS",10,"7/7/2011 13:54",2.08,12647,"Germany",20.8
"43521",43521,177714,559316,"21212","PACK OF 72 RETROSPOT CAKE CASES",24,"7/7/2011 13:54",0.55,12647,"Germany",13.2
"43522",43522,177715,559316,"84997D","CHILDRENS CUTLERY POLKADOT PINK",4,"7/7/2011 13:54",4.15,12647,"Germany",16.6
"43523",43523,177716,559316,"84997C","CHILDRENS CUTLERY POLKADOT BLUE",4,"7/7/2011 13:54",4.15,12647,"Germany",16.6
"43524",43524,177717,559316,"84997B","CHILDRENS CUTLERY RETROSPOT RED",4,"7/7/2011 13:54",4.15,12647,"Germany",16.6
"43525",43525,177718,559316,"22384","LUNCH BAG PINK POLKADOT",10,"7/7/2011 13:54",1.65,12647,"Germany",16.5
"43526",43526,177719,559316,"23198","PANTRY MAGNETIC  SHOPPING LIST",12,"7/7/2011 13:54",1.45,12647,"Germany",17.4
"43527",43527,177720,559316,"23243","SET OF TEA COFFEE SUGAR TINS PANTRY",4,"7/7/2011 13:54",4.95,12647,"Germany",19.8
"43528",43528,177721,559316,"POST","POSTAGE",1,"7/7/2011 13:54",18,12647,"Germany",18
"43586",43586,177900,559329,"21395","BLUE POLKADOT BEAKER",48,"7/7/2011 15:41",0.39,15241,"United Kingdom",18.72
"43587",43587,177901,559329,"21394","RED POLKADOT BEAKER",96,"7/7/2011 15:41",0.39,15241,"United Kingdom",37.44
"43588",43588,177902,559329,"47518F","ICON PLACEMAT POP ART ELVIS",24,"7/7/2011 15:41",0.12,15241,"United Kingdom",2.88
"43589",43589,177903,559329,"23243","SET OF TEA COFFEE SUGAR TINS PANTRY",4,"7/7/2011 15:41",4.95,15241,"United Kingdom",19.8
"43590",43590,177904,559329,"22993","SET OF 4 PANTRY JELLY MOULDS",36,"7/7/2011 15:41",1.25,15241,"United Kingdom",45
"43591",43591,177905,559329,"21216","SET 3 RETROSPOT TEA,COFFEE,SUGAR",4,"7/7/2011 15:41",4.95,15241,"United Kingdom",19.8
"43592",43592,177906,559329,"22348","TEA BAG PLATE RED RETROSPOT",12,"7/7/2011 15:41",0.85,15241,"United Kingdom",10.2
"43593",43593,177907,559329,"20717","STRAWBERRY SHOPPER BAG",10,"7/7/2011 15:41",1.25,15241,"United Kingdom",12.5
"43594",43594,177908,559329,"21212","PACK OF 72 RETROSPOT CAKE CASES",24,"7/7/2011 15:41",0.55,15241,"United Kingdom",13.2
"43595",43595,177909,559329,"23307","SET OF 60 PANTRY DESIGN CAKE CASES",24,"7/7/2011 15:41",0.55,15241,"United Kingdom",13.2
"43596",43596,177910,559329,"85032D","YULETIDE IMAGES GIFT WRAP SET",12,"7/7/2011 15:41",0.65,15241,"United Kingdom",7.8
"43597",43597,177911,559329,"85078","SCANDINAVIAN 3 HEARTS NAPKIN RING",24,"7/7/2011 15:41",0.19,15241,"United Kingdom",4.56
"43598",43598,177941,559331,"23287","RED VINTAGE SPOT BEAKER",8,"7/7/2011 15:45",0.85,16156,"United Kingdom",6.8
"43599",43599,177942,559331,"23286","BLUE VINTAGE SPOT BEAKER",8,"7/7/2011 15:45",0.85,16156,"United Kingdom",6.8
"43600",43600,177943,559331,"23285","PINK VINTAGE SPOT BEAKER",8,"7/7/2011 15:45",0.85,16156,"United Kingdom",6.8
"43601",43601,177944,559331,"23288","GREEN VINTAGE SPOT BEAKER",8,"7/7/2011 15:45",0.85,16156,"United Kingdom",6.8
"43602",43602,177945,559331,"23307","SET OF 60 PANTRY DESIGN CAKE CASES",24,"7/7/2011 15:45",0.55,16156,"United Kingdom",13.2
"43603",43603,177946,559331,"23308","SET OF 60 VINTAGE LEAF CAKE CASES",24,"7/7/2011 15:45",0.55,16156,"United Kingdom",13.2
"43604",43604,177947,559331,"23242","TREASURE TIN BUFFALO BILL",12,"7/7/2011 15:45",2.08,16156,"United Kingdom",24.96
"43605",43605,177948,559331,"23241","TREASURE TIN GYMKHANA DESIGN",12,"7/7/2011 15:45",2.08,16156,"United Kingdom",24.96
"43606",43606,177949,559331,"22720","SET OF 3 CAKE TINS PANTRY DESIGN",6,"7/7/2011 15:45",4.95,16156,"United Kingdom",29.7
"43607",43607,177950,559331,"23256","CHILDRENS CUTLERY SPACEBOY",4,"7/7/2011 15:45",4.15,16156,"United Kingdom",16.6
"43608",43608,177951,559331,"23254","CHILDRENS CUTLERY DOLLY GIRL",4,"7/7/2011 15:45",4.15,16156,"United Kingdom",16.6
"43609",43609,177952,559331,"23255","CHILDRENS CUTLERY CIRCUS PARADE",4,"7/7/2011 15:45",4.15,16156,"United Kingdom",16.6
"43610",43610,177953,559331,"23106","ZINC HEARTS PLANT POT HOLDER",12,"7/7/2011 15:45",2.89,16156,"United Kingdom",34.68
"43611",43611,177954,559331,"22385","JUMBO BAG SPACEBOY DESIGN",10,"7/7/2011 15:45",2.08,16156,"United Kingdom",20.8
"43612",43612,177955,559331,"23238","SET OF 4 KNICK KNACK TINS LONDON",6,"7/7/2011 15:45",4.15,16156,"United Kingdom",24.9
"43613",43613,177956,559331,"23077","DOUGHNUT LIP GLOSS",20,"7/7/2011 15:45",1.25,16156,"United Kingdom",25
"43614",43614,177957,559331,"85099B","JUMBO BAG RED RETROSPOT",10,"7/7/2011 15:45",2.08,16156,"United Kingdom",20.8
"43615",43615,177958,559331,"85099F","JUMBO BAG STRAWBERRY",10,"7/7/2011 15:45",2.08,16156,"United Kingdom",20.8
"43616",43616,177959,559331,"23182","TOILET SIGN OCCUPIED OR VACANT",24,"7/7/2011 15:45",0.83,16156,"United Kingdom",19.92
"43854",43854,178860,559504,"M","Manual",2,"7/8/2011 15:16",0.79,15920,"United Kingdom",1.58
"43855",43855,178861,559504,"22666","RECIPE BOX PANTRY YELLOW DESIGN",1,"7/8/2011 15:16",2.95,15920,"United Kingdom",2.95
"43856",43856,178862,559504,"22904","CALENDAR PAPER CUT DESIGN",1,"7/8/2011 15:16",2.95,15920,"United Kingdom",2.95
"43857",43857,178863,559504,"85035B","CHOCOLATE 3 WICK MORRIS BOX CANDLE",2,"7/8/2011 15:16",4.25,15920,"United Kingdom",8.5
"43858",43858,178864,559504,"21713","CITRONELLA CANDLE FLOWERPOT",2,"7/8/2011 15:16",2.1,15920,"United Kingdom",4.2
"43859",43859,178865,559504,"23188","VINTAGE  2 METER FOLDING RULER",1,"7/8/2011 15:16",1.65,15920,"United Kingdom",1.65
"43860",43860,178866,559504,"72598","SET/12 TAPER CANDLES",1,"7/8/2011 15:16",0.85,15920,"United Kingdom",0.85
"43861",43861,178867,559504,"21586","KINGS CHOICE GIANT TUBE MATCHES",1,"7/8/2011 15:16",2.55,15920,"United Kingdom",2.55
"43862",43862,178868,559504,"20669","RED HEART LUGGAGE TAG",1,"7/8/2011 15:16",1.25,15920,"United Kingdom",1.25
"43863",43863,178869,559504,"21591","COSY HOUR CIGAR BOX MATCHES",1,"7/8/2011 15:16",1.25,15920,"United Kingdom",1.25
"43864",43864,178870,559504,"72122","COFFEE SCENT PILLAR CANDLE",8,"7/8/2011 15:16",0.95,15920,"United Kingdom",7.6
"43865",43865,178890,559507,"84755","COLOUR GLASS T-LIGHT HOLDER HANGING",8,"7/8/2011 15:22",0.65,15920,"United Kingdom",5.2
"43866",43866,178891,559507,"35833P","4 PINK FLOCK CHRISTMAS BALLS",1,"7/8/2011 15:22",1.25,15920,"United Kingdom",1.25
"43867",43867,178892,559507,"21742","LARGE ROUND WICKER PLATTER",1,"7/8/2011 15:22",5.95,15920,"United Kingdom",5.95
"43868",43868,178893,559507,"22960","JAM MAKING SET WITH JARS",1,"7/8/2011 15:22",4.25,15920,"United Kingdom",4.25
"43869",43869,178894,559507,"22696","WICKER WREATH LARGE",1,"7/8/2011 15:22",1.95,15920,"United Kingdom",1.95
"43870",43870,178895,559507,"82486","WOOD S/3 CABINET ANT WHITE FINISH",1,"7/8/2011 15:22",8.95,15920,"United Kingdom",8.95
"43871",43871,178896,559507,"21713","CITRONELLA CANDLE FLOWERPOT",2,"7/8/2011 15:22",2.1,15920,"United Kingdom",4.2
"43872",43872,178897,559507,"21592","RETROSPOT CIGAR BOX MATCHES",1,"7/8/2011 15:22",1.25,15920,"United Kingdom",1.25
"43873",43873,178898,559507,"21470","FLOWER VINE RAFFIA FOOD COVER",1,"7/8/2011 15:22",3.75,15920,"United Kingdom",3.75
"43874",43874,178899,559507,"21469","POLKA DOT RAFFIA FOOD COVER",1,"7/8/2011 15:22",3.75,15920,"United Kingdom",3.75
"43875",43875,178900,559507,"21471","STRAWBERRY RAFFIA FOOD COVER",1,"7/8/2011 15:22",3.75,15920,"United Kingdom",3.75
"43876",43876,178901,559507,"21588","RETROSPOT GIANT TUBE MATCHES",1,"7/8/2011 15:22",2.55,15920,"United Kingdom",2.55
"43877",43877,178902,559507,"21945","STRAWBERRIES  DESIGN FLANNEL",1,"7/8/2011 15:22",0.85,15920,"United Kingdom",0.85
"43878",43878,178903,559507,"21942","SKULLS DESIGN FLANNEL",1,"7/8/2011 15:22",0.85,15920,"United Kingdom",0.85
"43879",43879,178904,559507,"22863","SOAP DISH BROCANTE",1,"7/8/2011 15:22",2.95,15920,"United Kingdom",2.95
"43880",43880,178905,559507,"84558A","3D DOG PICTURE PLAYING CARDS",1,"7/8/2011 15:22",2.95,15920,"United Kingdom",2.95
"43881",43881,178906,559507,"22030","SWALLOWS GREETING CARD",12,"7/8/2011 15:22",0.42,15920,"United Kingdom",5.04
"43882",43882,178907,559507,"47504K","ENGLISH ROSE GARDEN SECATEURS",1,"7/8/2011 15:22",0.79,15920,"United Kingdom",0.79
"43883",43883,178908,559507,"72800B","4 PURPLE FLOCK DINNER CANDLES",2,"7/8/2011 15:22",2.55,15920,"United Kingdom",5.1
"43884",43884,178909,559507,"23091","ZINC HERB GARDEN CONTAINER",1,"7/8/2011 15:22",6.25,15920,"United Kingdom",6.25
"43885",43885,178910,559507,"84970S","HANGING HEART ZINC T-LIGHT HOLDER",1,"7/8/2011 15:22",0.85,15920,"United Kingdom",0.85
